Country Name,Tuberculosis treatment success rate (% of new cases),"Computer, communications and other services (% of commercial service exports)",Merchandise trade (% of GDP),Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Inflation, consumer prices (annual %)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Compulsory education, duration (years)",Adjusted savings: net forest depletion (% of GNI),Out-of-pocket expenditure (% of current health expenditure),"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",Adjusted savings: natural resources depletion (% of GNI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate, under-5 (per 1,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Prevalence of anemia among women of reproductive age (% of women ages 15-49),Fertilizer consumption (kilograms per hectare of arable land),"Immunization, measles (% of children ages 12-23 months)",Adjusted savings: consumption of fixed capital (% of GNI),"Suicide mortality rate (per 100,000 population)",Total greenhouse gas emissions excluding LULUCF (% change from 1990),Electricity production from nuclear sources (% of total),Adjusted savings: education expenditure (% of GNI),Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),Electricity production from coal sources (% of total),Electricity production from oil sources (% of total),Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),Electricity production from natural gas sources (% of total),"Services, value added (annual % growth)",GDP per capita growth (annual %),"Industry (including construction), value added (annual % growth)",Livestock production index (2014-2016 = 100),"Death rate, crude (per 1,000 people)",Proportion of seats held by women in national parliaments (%),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",Renewable electricity output (% of total electricity output),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),"Agriculture, forestry, and fishing, value added (annual % growth)",Crop production index (2014-2016 = 100),"Employers, total (% of total employment) (modeled ILO estimate)","Inflation, GDP deflator (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",Current health expenditure (% of GDP),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Adjusted savings: energy depletion (% of GNI)
Mozambique,85.0,19.654977374966837,66.59717938080195,12.66,12.4255421735156,0.2937200956937799,,0.0,7.1121192,100.0,100.0,1.2106313705752891,27.9,1.49,95.0,30.7,45.3,8.199469026548673,82.0,12.4468840548583,9.1,66.478525941929,0.0,4.68000000000002,60.38125,0.0,0.0059808612440191,30.0,0.1076555023923444,10.003743364172664,3.861945687438834,5.402370122796896,75.13,11.543,39.2,3.096,79.55,101.13783737489908,20.584,99.85711722488038,0.3173148539965215,4.821132921171696,113.07,2.87209499755392,7.645227987252667,0.394421875476837,0.0,5.29249668,1.23,1.20163460786733
Myanmar,88.0,34.767110487832696,27.090794628700436,4.02,7.71838195873614,2.229565217391304,5.0,4.47761066451582,80.74465942,100.0,100.0,7.3385062242066335,28.3,1.21,63.2,19.1,37.1,6.637221348626399,88.0,1.60336192605193,3.29,60.87085611471274,0.0,0.740776721153674,55.29375,7.420289855072464,0.3826086956521739,20.0,20.440579710144927,,8.820589435358727,36.68064191824206,67.17,9.212,4.29447852760736,0.863,64.96,65.31224399773143,18.13,73.98608695652173,0.2058763497497756,-3.3316575494575176,110.94,4.02140451167987,7.043211893660612,-1.28592801094055,90.7875639449817,2.08368421,1.1,2.66991403718355
Namibia,85.0,20.41798490317194,83.94413259258543,3.57,4.8749198764395,2.434120335110434,7.0,0.514976371128001,9.27632713,100.0,100.0,1.6140582815394011,23.9,1.33,50.8,26.2,19.2,4.43375,75.0,11.7209634877574,8.5,51.61748100222785,0.0,8.34,60.15625,4.188880426504189,0.2284843869002285,50.0,0.0,4.60240715339522,4.4099687760363935,11.91336276925945,104.38,11.077,24.3589743589744,24.01,44.368,83.64893924318773,34.117,97.4074638233054,0.3623385947944628,10.430255405051852,91.1,5.0398299596374,3.725898498911008,0.846940040588379,0.0,9.72781372,4.96,0.0
Nauru,40.0,53.68952725815039,,10.58,,0.1305142260506395,10.0,,2.41821241,,,,,,26.6,,19.2,,99.0,9.24343773276125,,10.000000000000009,0.0,,34.4625,0.0,99.86948577394936,20.0,0.0,,-0.4283907938828548,,100.69,8.156,0.0,,,,,0.1305142260506395,0.0,,99.7,,-9.775293147886416,1.45398449897766,,12.69640064,4.16,
Nepal,91.0,34.132174005119495,37.42503642768874,5.87,9.32650410745394,-3.351932668329177,,0.0,56.20389175,100.0,100.0,0.0035940553043148,19.1,3.26,48.3,15.8,31.3,25.08669724770642,86.0,4.8630308076243,10.08,30.90309869717234,0.0,3.14170942910676,67.24375,0.2559226932668329,0.0935162094763092,30.0,0.0,5.825803633666098,4.168864892161665,3.999589953364662,83.59,7.028,33.1649831649832,12.102,36.652,42.12078340463975,25.318,96.3675187032419,0.2426169439181105,2.0117738073161604,84.06,1.0388503979339,15.146932449007224,-1.58397114276886,99.9930817109579,4.36131525,0.95,0.0035940553043148
Netherlands,84.0,61.70912895322642,127.94191227500568,3.99,1.27530569556683,9.29963947346357,13.0,0.0,9.0956707,100.0,60.5147509774781,0.597732613826022,12.6,0.091,4.4,4.0,12.1,293.3258361040485,96.0,17.3304225935742,9.83,-1.7674519469661254,3.3277437746289933,4.88024012158706,44.88125,21.63159218579693,1.0505575584807578,60.0,63.16173388111008,1.6407749964248382,0.8009606534663476,1.0422728467796247,86.65,8.2,40.6666666666667,5.543,63.295,82.62350703897773,4.691,9.387675023056929,0.2508970597387825,-0.1722750906173047,97.13,2.84267463689641,0.7102728070485824,0.940750122070312,0.0,10.15508747,10.2,0.597732613826022
New Zealand,80.0,23.859150066399398,42.2179083058565,4.68,2.30202385958572,18.45234126719559,10.0,0.0,11.95811081,9.81955068968898,0.0,1.057400614995974,11.8,0.3,6.2,9.3,9.3,1401.5390781563126,91.0,15.5102104215681,12.54,18.85622561186935,0.0,6.97,50.475,4.584750094450741,0.0044447407604951,60.0,21.87479165277685,2.783024177158538,0.3369408958778308,0.2410829750746188,86.71,6.53,33.6065573770492,6.93,63.112,82.80546038255052,13.65,73.39822654843657,0.2161091444977248,-7.947019614282027,89.43,7.05485662655762,3.1597268270136425,1.23648881912231,0.0,9.59277534,10.28,0.905379063905614
Nicaragua,85.0,51.215846994535525,91.82972106794928,4.73,5.45513425887423,23.21125990707844,7.0,0.0,37.48913193,99.9381004626293,97.3193639479183,0.9870356298354844,13.6,0.21,23.3,14.5,,34.2,99.0,8.23378522633052,5.45,52.37005621856201,0.0,4.1,64.60625,0.0,62.995353921836575,60.0,0.0,5.06717917483428,2.938809240386803,5.5083950957110375,85.28,5.09,20.6521739130435,8.719,58.647,52.80754699047121,25.33,36.98551516807871,0.476306477421253,2.513816906253581,81.14,5.28782407681393,6.138086789772984,-0.499709248542786,0.0,7.71019173,3.75,0.0201511310007444
Niger,81.0,5.55404625258943,46.184066929113385,5.47,0.804073080882659,1.1604095563139931,,0.0,55.89531326,100.0,100.0,0.276245491682798,19.8,1.39,136.5,27.3,44.9,0.4960264900662252,67.0,0.772124683262592,4.13,116.64297460768736,0.0,3.4,59.56875,68.94197952218431,30.034129692832767,30.0,0.0,2.6293800058921875,4.607665895525727,10.30671613887533,89.92,11.605,,0.588,78.921,75.9877610748969,19.817,1.1604095563139931,0.1975245360969706,15.326010045539192,83.93,0.889933872864126,3.475043014381725,-1.16074454784393,100.0,5.02160501,0.17,0.062210724513668
Nigeria,81.0,2.5066255668433257,34.94232928564741,6.8,13.7400521363694,3.0217430693966296,9.0,0.0,76.87748718,100.0,100.0,6.681536963277478,18.3,1.1,135.1,25.1,44.9,11.21455203116305,56.0,8.82451930082742,5.08,24.26777776619984,0.0,0.85,50.36875,0.0,0.0,20.0,76.90161261098025,12.875258158158845,5.028537793102373,5.232441292618887,98.36,14.36,6.98324022346369,3.667,78.439,89.84122916351184,14.688,26.12013045841638,0.2455231595312634,5.827642175405117,84.62,17.9651498537295,16.342766325306954,-2.21112322807312,77.0109611600928,3.29653287,5.06,6.67019801749588
North Macedonia,85.0,51.24304384566107,93.81141935896964,4.35,1.50997522027621,0.0064738292011019,13.0,0.0,37.78863525,100.0,100.0,0.7685944433381457,22.7,0.49,10.4,8.1,16.4,67.11111111111111,98.0,20.5622645192115,5.68,-18.48815333671181,0.0,3.26865212313863,46.7375,65.3305785123967,0.8402203856749311,60.0,0.3443526170798898,4.897172050975158,4.0217174978456285,7.869548075887593,102.89,9.3,32.5,33.573,35.565,61.250771012922925,26.423,33.49132231404959,1.028743349814888,-13.478645372730584,95.33,5.58338544357141,2.04128302301487,-0.518517076969147,43.2644701287918,6.71369696,4.32,0.0059329715648027
Norway,89.0,39.99367084828888,48.25100696604798,4.46,2.41890639481001,0.999911025551844,10.0,0.0,15.0464716,11.888745618966,0.0,6.0192110877038525,11.2,0.32,3.3,4.4,12.4,170.00363372093022,93.0,15.8051892856166,11.84,14.449393193894444,0.0,6.1,46.5125,0.1091959136462537,0.0784592861013823,60.0,3.881712515469421,1.73384165958079,-0.4606312403318924,-2.54044807195973,98.91,8.5,39.6449704142012,2.949,64.036,90.74116633151392,5.808,95.75931602915126,0.1348034324945948,9.988273702839564,92.01,0.899255315256694,5.955361321151827,1.33231151103973,0.0,8.8581152,7.43,6.01240274247921
Oman,98.0,19.61973166674443,87.04563025210084,6.61,3.25657959078624,0.0,,0.0016863422605585,10.4072876,100.0,100.0,27.072824252901977,26.9,0.081,11.7,27.8,34.5,542.2962099125365,99.0,14.8419227960714,1.81,118.59780603269496,0.0,4.63669220918955,48.3625,0.0,2.245320147333367,30.0,97.75467985266664,1.8823853970297364,-0.232906393185388,4.131776624168765,87.47,2.456,0.0,8.958,57.319,32.87594961767836,25.287,0.0,0.8202620948135471,10.61117360329959,87.78,1.1758937827697,14.374991214333647,0.590241730213165,97.7079289673215,2.47588587,0.88,27.0629947348181
Pakistan,90.0,37.80279767997271,30.103763833820096,4.37,12.9388705634889,-0.2614849974571961,12.0,0.0,67.75833893,100.0,100.0,1.4964594036648933,28.1,0.12,87.1,14.7,44.1,138.30472949982988,57.0,5.8606894790319,6.34,87.34365368714757,3.623495507713172,1.51,66.03125,0.0932361417189354,35.16062044414308,60.0,27.41884217664011,2.62740101757835,-0.9754747176548904,3.952331821063353,83.71,7.691,22.2222222222222,0.64,50.664,28.010321465343008,31.103,33.44232073232752,0.6215573729109658,0.3126833172340184,90.1,1.3246936007281,10.588644262424497,-2.67593312263489,99.8182922055447,2.42967653,0.079,1.46522263465927
Palau,84.0,6.426029486182841,60.050708306075805,12.59,1.44219017355169,0.4209844559585492,12.0,,17.69978714,,,,,,19.7,,22.7,,39.0,10.1321475743405,,-5.896910735620409,0.0,,33.325,0.0,99.57901554404144,10.0,0.0,-2.6911248722973085,0.7903176969639816,6.125558155967937,,9.261,0.0,,,,,0.4209844559585492,8.856388402236009,-5.361927817714786,,,-0.0645345108797954,1.45398449897766,,10.93099976,,
Panama,75.0,9.06351995982928,91.7071591671459,1.79,3.491288726188,2.909792767167818,11.0,0.0,31.44028473,96.217829998677,28.9473306850212,0.0520116573371703,11.5,0.43,18.6,13.2,23.4,63.75925047021393,97.0,6.24300248006432,3.94,111.94152710757876,0.0,2.83333333333334,65.48125,0.0,42.8958417987268,60.0,0.0,5.698335651512679,4.1979720486742735,7.125920602506056,84.66,4.609,8.45070422535211,7.618,61.086,59.27923510664379,20.888,59.715969118244615,0.236424403471047,-5.0301493698688375,94.39,3.21284372923321,2.550703679627148,-0.116048209369183,0.0,7.22332573,6.51,0.0
Papua New Guinea,50.0,89.00658049255713,65.02097190466327,6.51,6.01360893567856,11.922675314097088,,4.18545892009617,12.28368187,100.0,45.3708068637822,19.54109664415278,29.5,0.54,58.8,17.1,25.3,109.48333333333332,63.0,7.69176453917104,1.71,60.803364982535534,0.0,6.9,55.44375,0.0,48.73182248270667,30.0,9.357230127598593,12.428761964351835,6.852310148313848,12.00990154513444,90.16,7.285,0.917431192660551,1.269,47.375,97.34133790737565,35.503,41.91094738969473,0.2589349088867777,2.8142787517353867,86.41,3.01110696268719,9.917161123419802,-0.808443784713745,0.0,2.10756016,1.4,4.47661217854251
Paraguay,70.0,16.244937845108367,60.66567225352368,3.12,4.65116279069765,0.0029778418969407,9.0,2.04440052656105,53.92941666,100.0,37.1388821973607,2.1622094060018977,18.0,0.18,25.9,24.9,19.6,90.46579420007504,93.0,9.20473563891197,4.15,74.98017274942681,0.0,3.79,68.36875,0.0,0.0018495912403358,50.0,0.0,8.485160580295513,9.803147314362178,3.88704595347879,76.73,5.211,12.5,6.049,64.643,64.36294795092411,19.5,,0.1752730584151913,41.766955412580415,82.05,5.25841212844526,4.655701382503423,-0.834862232208252,0.0,5.46593952,6.37,0.117808879440848
Peru,68.0,1.4619893578780818,44.752972253013546,2.46,1.52832059732901,0.6925606018389523,12.0,0.250535748083646,39.51519012,100.0,99.7906437133979,6.542425566207949,9.7,1.4,20.4,13.2,19.2,93.13769136761856,94.0,4.79969572854732,1.09,71.79362576923421,0.0,2.44,66.13125,2.3711340206185567,5.842853162440791,50.0,34.06519921983839,8.597610595464133,7.6277436246787005,7.766661275291327,81.05,6.733,27.5,4.167,76.388,83.2310483917571,15.191,56.53541376427974,0.3050016091927028,0.9781432590348516,85.24,5.57659493267544,5.710728594075221,-0.999915421009064,25.9779106455966,4.71338701,7.54,0.480650156268263
Philippines,90.0,76.50435703200556,52.77467204293029,3.13,3.78983634797591,14.859658705086948,10.0,0.0,54.84585953,99.9999999999859,87.0084886716954,1.161082383948286,25.0,0.19,29.6,11.5,20.3,151.43547169811322,87.0,9.89032615317717,2.85,60.45367581370713,0.0,1.84,69.8125,34.39668152696997,10.482418588172774,60.0,28.81225827403974,7.553215154685702,5.158694302764673,9.823582522283658,88.99,5.482,22.1428571428571,3.787,59.219,64.0195308862073,25.323,26.3783620206076,0.3715538299656755,1.3237302709073049,92.49,3.86741936165269,4.370884364448884,-1.65075957775116,0.0751524256426772,4.13107872,6.12,0.29022023809553
Poland,67.0,46.22331217541835,70.64730877119968,4.65,2.58069370250543,5.191174511756535,10.0,0.0,23.7143631,100.0,98.4049698996647,1.190790831834411,20.6,0.88,6.0,12.0,19.4,180.47834518422755,98.0,11.7917997229835,18.66,-18.68965257706249,0.0,4.99,44.49375,87.77472614600049,1.8343619376240825,60.0,3.043315552116303,0.4663910099839512,3.4640085386787263,8.304764387455137,94.55,9.9,20.0,9.87,50.47,75.13907718199243,12.591,7.403572312044501,0.8010177650338474,0.0719624441050825,88.29,3.78669078780968,1.5792173317416882,1.01733005046844,12.3100327417112,6.46800566,11.3,0.218675983627503
Portugal,74.0,28.1768298547064,53.32701682369437,2.92,1.40257289895369,22.56590867073396,12.0,0.105534490278056,24.70817566,53.0097361554458,2.61979578415894,0.1754027218309869,12.4,0.17,3.8,11.2,11.4,148.9573620781303,96.0,17.5369017436896,13.58,16.781700333737206,0.0,5.45,44.94375,13.126271029765208,5.561101867258273,60.0,27.546681456831205,1.5571599275776578,1.6909274671632772,1.6184964520593326,101.9,10.0,27.3913043478261,11.864,54.609,83.0927436156914,11.438,53.15566648178961,0.2563706857205495,0.5374471970284418,93.19,7.24455530195121,0.7821358530555358,0.717686951160431,0.0,10.03250504,11.4,0.0267203740539444
Qatar,87.0,,78.48640491673507,6.26,-2.42525675161714,0.0,9.0,0.000117881949436,18.7262249,100.0,100.0,14.071589328651635,20.0,0.93,9.1,15.9,25.8,300.0652315720809,99.0,17.4753689547599,9.47,256.6280918795128,0.0,2.05736622603152,33.88125,0.0,0.0,40.0,100.0,,19.00584660725588,25.49406258594975,61.24,1.188,0.0,2.699,86.169,52.96651715865234,9.355,0.0,0.6174256179469872,19.477922003046277,82.6,0.396756562410312,6.979329893911498,1.15385591983795,100.0,1.87017763,1.17,14.0714714467022
Romania,84.0,62.49482104170018,65.67396374300927,3.52,6.09141668601891,0.6844487446497974,10.0,0.0,19.63123703,100.0,69.2836759242553,1.0765263249105044,23.1,2.53,12.4,12.0,20.9,52.54624972665646,95.0,17.6032613332311,13.2,-51.34583855903605,19.06066022729136,3.18,53.94375,34.014988766624576,1.1348169041801277,60.0,11.90901785860706,-4.506104870490233,-3.333352913550541,-4.553784929409957,103.01,12.8,11.377245508982,6.175,46.893,70.80671195103906,16.605,33.88112300956067,0.5372903349673384,-14.22834564741902,88.0,1.32218857786439,5.932111859899436,0.273600399494171,0.0,5.63998747,17.62,1.06156215614756
Russian Federation,66.0,48.22654197630428,42.57701378167728,8.42,6.84939230255025,0.1940502682966773,9.0,0.0,35.32572556,96.2900289047848,84.0671860788674,6.995711686122585,30.9,5.93,10.4,20.5,19.9,15.724502462001333,98.0,10.4550821020095,35.78,-28.1319996331013,16.417155573538338,3.5541988208528,53.1375,16.00088629423042,0.8970838993092685,60.0,50.14585320270128,3.86489658331908,4.453096398347569,6.6115367528601325,89.46,14.2,14.0,6.875,58.038,79.39714856083023,14.53,16.416799129119582,1.3967361839464023,-11.980949060995556,61.74,1.27275963987183,14.191109568820709,-0.929458737373352,1.64235535273383,4.97111797,13.76,6.61545525506961
Rwanda,82.0,5.061270154278489,28.213365813262705,5.56,-0.246128693436934,28.68292682926829,6.0,5.65813656747789,11.09119892,100.0,100.0,5.821035606682109,21.2,1.41,63.3,34.0,14.4,0.0793918918918918,95.0,11.4728665861395,7.62,2.8537071270886782,0.0,4.18,46.11875,0.0,57.14285714285714,50.0,3.1358885017421603,9.19066009376104,4.659797963651414,8.399650934938265,84.3,7.347,56.25,12.442,54.002,78.97315133807219,26.179,67.70731707317074,0.1213165283256152,5.129023882065226,99.14,1.12291541605656,3.187174318950284,-0.272093862295151,100.0,8.08192921,1.25,0.0
Samoa,86.0,23.00493325097121,55.8609198329228,4.27,0.777007268777692,0.5638088419545374,8.0,0.422948171779609,12.63165283,100.0,0.0,0.422948171779609,31.0,0.33,19.3,12.9,18.8,1.3333333333333333,56.0,9.05487333021285,11.43,58.781725888324885,0.0,4.24,55.4,0.0,63.75514587435117,40.0,0.0,6.079530408873254,5.294516645888251,-29.437818515142663,99.88,5.781,8.16326530612245,6.605,51.917,61.20360965125352,27.816,36.24485412564883,0.3339863051173719,2.495143219463742,122.45,2.80758631869023,-5.145943466257734,0.765691876411438,0.0,5.15268326,2.59,0.0
San Marino,,,,,2.58541815582587,,10.0,,13.73352718,,,,,,2.7,,11.8,98.54,88.0,,,,,3.60142216505669,16.5625,,,0.0,,,-6.053286507522188,,,6.5,16.6666666666667,,,,,,,,,,1.4303557455005065,1.45398449897766,,6.20853519,,
Sao Tome and Principe,76.0,10.126599219426597,64.72962220083588,4.63,13.34005235378,0.0,6.0,3.96251804877902,25.69589424,100.0,100.0,3.96251804877902,19.9,0.48,36.3,26.6,42.5,30.0,92.0,4.95654938832552,0.85,138.51761846901582,0.0,7.66,46.1375,0.0,8.372662122006643,30.0,0.0,-5.826019889844346,-0.7551506153580192,-4.813350961243046,104.8,7.67,18.1818181818182,19.253,20.547,89.71126954740615,50.877,91.62733787799336,0.5616480944486318,1.1208593099089228,103.33,9.47057193014876,6.965324124465127,0.115442857146263,0.0,5.80827904,5.92,0.0
Saudi Arabia,61.0,3.496415221205268,67.77753488780671,6.7,5.33941623014106,0.0017036626664611,9.0,0.0012284797532347,18.94513893,100.0,100.0,10.900996352470242,15.9,0.6,12.2,24.8,19.9,68.8665664458924,98.0,8.63838819343631,1.38,154.98838877255824,0.0,7.1861867,41.08125,0.0,53.85823360589159,20.0,46.140100220351485,8.744670300059425,6.087203608475193,2.8753961867059843,93.34,2.668,0.0,18.743,48.572,25.165600730927363,24.993,0.0017036626664611,0.930114009390857,10.03303943226912,121.65,1.09155608424297,17.191327150290036,-0.226726979017258,100.0,3.64786696,0.0,10.8808212673557
Senegal,82.0,45.182645447880255,43.0672039376843,4.68,1.22868119673344,1.388816644993498,11.0,0.0,48.67733765,100.0,100.0,0.3849541618636753,23.0,1.14,63.0,25.8,51.5,8.610220994475139,81.0,9.83441943705356,6.8,95.1422337077296,0.0,5.19,59.91875,0.0,91.87256176853056,30.0,2.7308192457737324,3.627511817609786,0.9522696072259436,1.5571138621256893,75.46,7.739,22.6666666666667,3.028,46.644,53.33470792558169,30.079,1.388816644993498,0.4787112813408896,4.757389044967567,106.5,0.583598623372595,1.604415790199326,-0.417924970388412,45.6400960535675,4.02764368,0.41,0.0005442325311063
Serbia,88.0,53.08919511189561,60.93719350188914,6.19,6.14255360247248,0.0099992126604204,8.0,0.118056018090566,36.40253448,100.0,99.989260556772,0.872516807170135,24.5,0.61,7.6,9.0,20.5,127.86509060769318,95.0,14.0912009596044,18.59,,0.0,4.58,59.825,65.85833136498438,0.2913156444374459,60.0,0.8582001417211244,1.63157894693326,2.0202769299133934,0.4521130406571956,102.18,14.2,21.6,20.206,40.118,71.51019570275078,21.204,33.002152061517464,,10.972108323774547,99.65,3.61886937420581,4.950308957132862,-0.421741664409637,13.4589879659774,9.5273037,9.93,0.586738927569351
Seychelles,76.0,7.884348605413365,140.99191897449768,3.44,-2.40463875108227,0.0,10.0,0.155648310396025,35.97537231,100.0,100.0,0.155648310396025,21.5,0.51,14.1,14.2,21.5,32.22222222222222,99.0,11.1303192675284,7.3,213.4700315457413,0.0,3.62600000000004,51.18125,0.0,100.0,20.0,0.0,4.8660491663518,1.6273701359067303,0.375025327976715,112.88,7.4,23.5294117647059,,,,,0.0,0.8330106832471149,-6.973398196096127,93.26,,-2.1197104463201555,0.856766223907471,0.0,5.35168219,7.77,0.0
Sierra Leone,86.0,8.111776878993368,26.062645324606425,6.6,7.18566275668163,0.076188243567954,9.0,8.3883251232102,56.25852203,100.0,100.0,8.584829594219412,26.8,1.2,158.7,30.0,47.1,9.887071463825157,82.0,5.56012030455827,5.96,41.27051218299352,0.0,2.5,53.1625,0.0,12.600363359315478,20.0,0.0,7.014921076722629,3.5002192188052987,12.165458468368342,92.48,14.152,13.2231404958678,3.398,58.03,98.48482371978228,31.717,87.39963664068452,0.1269207478827705,3.406909236758466,102.26,2.60441984909616,19.12311800410573,-0.236645370721817,0.0,9.12688351,0.31,0.0
Singapore,81.0,32.67373513321864,276.3285852148189,2.55,2.82884527612958,3.277389729659811,6.0,0.0004581664099106,41.51569366,100.0,99.9999999999668,0.0331880645125181,11.0,0.022,2.8,5.1,12.8,126.71875,95.0,13.7660604866586,9.38,71.97263918142687,0.0,2.94,35.3,0.0,20.21299530030613,60.0,77.24528952701246,11.415278462245157,12.508521549855216,24.07642535907273,73.88,4.4,23.4042553191489,4.418,64.595,74.41739289017417,7.781,3.277389729659811,0.197537303762857,2.7586206896551744,86.89,5.31837674522332,1.1078087134461612,1.16941487789154,0.0,3.1982615,1.92,0.0327298981026075
Slovak Republic,88.0,33.55277447143595,145.50417730723407,5.26,0.957018132975143,2.458683322564434,10.0,0.0,22.8006134,100.0,99.9103802712244,0.0321722518995709,20.6,0.61,6.9,9.0,21.3,85.0639367816092,98.0,18.5548701295117,13.74,-33.767217594241586,52.31531337497308,3.71,44.6625,14.645703209132028,2.1537798836958864,60.0,7.918730705721876,6.414624026507184,6.691108446136539,9.85802640881343,126.29,9.9,15.3333333333333,14.599,50.371,74.62984012636365,14.569,22.736520927561205,0.5069834997863532,-19.260487470414887,69.05,3.56583650662919,0.4705285532697019,1.05331683158875,0.0,7.66638851,10.54,0.021762703428359
Slovenia,82.0,28.33397460753322,124.06388916029472,4.49,1.80117022137134,1.404014598540146,9.0,0.102972558073328,12.64016342,100.0,92.2696364341085,0.1479931419482064,13.5,0.45,3.2,7.2,20.9,266.56915325857307,95.0,20.1754349424477,20.58,2.940654868578263,34.40997566909976,5.26,57.3875,32.1654501216545,0.048661800486618,60.0,3.333333333333333,1.8751378476607807,0.6721679114033918,-0.30035292567959,106.25,9.1,14.4444444444444,7.018,55.067,80.78378912484989,7.11,30.011070559610705,0.4097921384563964,1.9678280773143515,99.8,3.82073495564923,-0.4914694446007672,0.866508841514587,0.0,8.56503296,11.14,0.0450205838748784
Solomon Islands,89.0,6.15646497480742,69.92277547977358,6.92,1.05148163321038,2.596800370971481,,0.0,4.094244,100.0,19.7528046534757,0.208357457317841,39.2,0.85,27.2,17.8,29.6,,74.0,9.04980721662487,20.81,90.31626997065538,0.0,9.94,50.7625,0.0,96.82355668907952,30.0,0.0,5.14800861141012,6.6563357545343536,13.220702601233585,97.84,5.802,0.0,1.444,83.095,95.85836561434436,7.692,3.176443310920473,0.3266029977323177,13.039765796535749,91.27,0.993335655582393,1.7452779033142465,0.343293845653534,0.0,4.66450787,1.12,0.0
Somalia,74.0,,52.90558429313098,7.51,,0.0,,,,100.0,100.0,,30.7,2.93,185.9,27.7,41.6,0.0947090909090909,46.0,,7.8,17.211996073784697,0.0,0.991144636141377,34.78125,0.0,100.0,20.0,0.0,,4.079104897079702,,107.7,16.617,6.77655677655678,24.735,27.972,42.5706771860618,43.213,0.0,0.1957974570284654,,104.85,6.2110036481833,-15.34690230501073,-3.13097143173218,3.96958881429397,,0.0,
South Africa,53.0,15.077048230770885,45.088239497318455,7.98,4.06749555950263,-0.0105700671414979,9.0,0.0,7.99506283,100.0,99.8664782176002,4.02016013571674,26.2,1.76,50.0,28.6,26.7,53.77802601133009,72.0,13.4496567369307,18.78,43.11623963166249,4.66061378808248,5.55000000000003,58.23125,93.22036509874768,0.0758856861106082,60.0,0.0,1.7452623373389429,1.8280467246410692,4.594519821171033,86.92,11.349,44.5,26.916,40.8,75.59505633146367,33.547,1.9412714126679016,1.4899051184757417,-0.3003413883416499,93.5,5.54343842164964,6.128432431604438,-0.0294270031154156,20.049019220481,7.79358244,8.68,2.60163846026122
South Sudan,,,,,1.16962180301108,,8.0,,,100.0,100.0,,17.2,1.23,109.4,25.3,29.5,,,,4.87,,,1.07046664865558,25.41875,,,30.0,,-7.405036220403986,0.0553052206663267,1.0291801802998035,,10.388,,13.679,64.485,94.89601775757734,29.727,,,-0.670003086615651,,2.09364958642294,12.926402431149173,,99.9738105448623,,,
Spain,69.0,48.80395941825753,40.71697806268234,3.07,1.79986457728769,18.397092134369395,10.0,0.0,20.29029274,72.1511076627807,10.1317005674548,0.0092329813685381,11.1,0.49,3.8,5.4,11.6,130.67528735632183,95.0,15.28339995127,7.01,26.03246564157611,20.558689603252777,4.41,56.7625,8.729898151740972,5.49270877898165,60.0,31.45688445810823,1.0248988313121998,-0.3656600899836775,-3.7303288449207623,91.57,8.2,36.5714285714286,20.227,47.569,76.87196182491192,17.132,33.49059951513463,0.2426799238967586,2.6024220561710933,97.54,5.26816234807562,0.2928377312733943,-0.318043738603592,0.0,9.1189127,9.49,0.0018891536552403
Sri Lanka,88.0,25.90868703995045,37.71392872937779,2.14,6.2176488930462,0.8761225812424775,9.0,0.127625354095693,53.29795074,100.0,100.0,0.1294079549141083,18.2,0.23,11.2,14.2,26.1,229.0475,99.0,6.09434168033834,17.34,47.54294221113866,0.0,1.7,67.39375,0.0,46.88454772706231,60.0,0.0,8.025530836674605,7.381428647865079,8.444237793154102,73.41,6.403,5.33333333333333,7.476,50.745,45.77308195086452,26.68,53.037959448199246,0.216298534689053,6.951273659545265,98.79,2.61343846886968,26.934876176157303,-0.94294685125351,5.63210412167717,3.7414515,2.6,0.0
